data;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
01-08-2005;0,0;7,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;7,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2005;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2005;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2005;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2005;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-01-2006;17,5;7,6;17,5;17,5;17,5;17,5;17,5;7,6;17,5;17,5;7,6;7,6;17,5;17,5;17,5;17,5;17,5;17,5;17,5;17,5
01-02-2006;102,0;85,4;102,0;102,0;102,0;102,0;102,0;85,4;102,0;102,0;85,4;85,4;102,0;102,0;102,0;102,0;102,0;102,0;102,0;102,0
01-03-2006;154,4;196,6;154,4;154,4;154,4;154,4;154,4;196,6;154,4;154,4;196,6;196,6;154,4;154,4;154,4;154,4;154,4;154,4;154,4;154,4
01-04-2006;362,0;266,6;362,0;362,0;362,0;362,0;362,0;266,6;362,0;362,0;266,6;266,6;362,0;362,0;362,0;362,0;362,0;362,0;362,0;362,0
01-05-2006;209,5;296,2;209,5;209,5;209,5;209,5;209,5;296,2;209,5;209,5;296,2;296,2;209,5;209,5;209,5;209,5;209,5;209,5;209,5;209,5
01-06-2006;98,0;142,0;98,0;98,0;98,0;98,0;98,0;142,0;98,0;98,0;142,0;142,0;98,0;98,0;98,0;98,0;98,0;98,0;98,0;98,0
01-07-2006;16,0;31,4;16,0;16,0;16,0;16,0;16,0;31,4;16,0;16,0;31,4;31,4;16,0;16,0;16,0;16,0;16,0;16,0;16,0;16,0
01-08-2006;12,0;22,8;12,0;12,0;12,0;12,0;12,0;22,8;12,0;12,0;22,8;22,8;12,0;12,0;12,0;12,0;12,0;12,0;12,0;12,0
01-09-2006;0,0;25,8;0,0;0,0;0,0;0,0;0,0;25,8;0,0;0,0;25,8;25,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2006;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2006;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2006;22,0;18,0;22,0;22,0;22,0;22,0;22,0;18,0;22,0;22,0;18,0;18,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
01-01-2007;10,7;15,4;10,7;10,7;10,7;10,7;10,7;15,4;10,7;10,7;15,4;15,4;10,7;10,7;10,7;10,7;10,7;10,7;10,7;10,7
01-02-2007;323,4;346,4;323,4;323,4;323,4;323,4;323,4;346,4;323,4;323,4;346,4;346,4;323,4;323,4;323,4;323,4;323,4;323,4;323,4;323,4
01-03-2007;246,6;281,2;246,6;246,6;246,6;246,6;246,6;281,2;246,6;246,6;281,2;281,2;246,6;246,6;246,6;246,6;246,6;246,6;246,6;246,6
01-04-2007;237,2;273,6;237,2;237,2;237,2;237,2;237,2;273,6;237,2;237,2;273,6;273,6;237,2;237,2;237,2;237,2;237,2;237,2;237,2;237,2
01-05-2007;120,3;364,8;120,3;120,3;120,3;120,3;120,3;364,8;120,3;120,3;364,8;364,8;120,3;120,3;120,3;120,3;120,3;120,3;120,3;120,3
01-06-2007;29,6;62,0;29,6;29,6;29,6;29,6;29,6;62,0;29,6;29,6;62,0;62,0;29,6;29,6;29,6;29,6;29,6;29,6;29,6;29,6
01-07-2007;20,0;3,0;20,0;20,0;20,0;20,0;20,0;3,0;20,0;20,0;3,0;3,0;20,0;20,0;20,0;20,0;20,0;20,0;20,0;20,0
01-08-2007;0,0;3,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2007;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2007;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2007;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2007;32,0;22,0;32,0;32,0;32,0;32,0;32,0;22,0;32,0;32,0;22,0;22,0;32,0;32,0;32,0;32,0;32,0;32,0;32,0;32,0
01-01-2008;240,1;245,4;240,1;240,1;240,1;240,1;240,1;245,4;240,1;240,1;245,4;245,4;240,1;240,1;240,1;240,1;181,0;240,1;240,1;240,1
01-02-2008;40,9;31,8;40,9;40,9;40,9;40,9;40,9;31,8;40,9;40,9;31,8;31,8;40,9;40,9;40,9;40,9;70,0;40,9;40,9;40,9
01-03-2008;313,5;374,0;313,5;313,5;313,5;313,5;313,5;374,0;313,5;313,5;374,0;374,0;313,5;313,5;313,5;313,5;412,0;313,5;313,5;313,5
01-04-2008;361,5;423,3;361,5;361,5;361,5;361,5;361,5;423,3;361,5;361,5;423,3;423,3;361,5;361,5;361,5;361,5;411,0;361,5;361,5;361,5
01-05-2008;220,5;187,8;220,5;220,5;220,5;220,5;220,5;187,8;220,5;220,5;187,8;187,8;220,5;220,5;220,5;220,5;221,0;220,5;220,5;220,5
01-06-2008;36,0;36,2;36,0;36,0;36,0;36,0;36,0;36,2;36,0;36,0;36,2;36,2;36,0;36,0;36,0;36,0;36,0;36,0;36,0;36,0
01-07-2008;8,3;13,4;8,3;8,3;8,3;8,3;8,3;13,4;8,3;8,3;13,4;13,4;8,3;8,3;8,3;8,3;8,3;8,3;8,3;8,3
01-08-2008;20,5;27,0;20,5;20,5;20,5;20,5;20,5;27,0;20,5;20,5;27,0;27,0;20,5;20,5;20,5;20,5;20,5;20,5;20,5;20,5
01-09-2008;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2008;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2008;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2008;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-01-2009;132,5;114,6;132,5;132,5;132,5;132,5;132,5;114,6;132,5;132,5;114,6;114,6;132,5;132,5;132,5;132,5;192,0;132,5;132,5;132,5
01-02-2009;243,2;230,6;243,2;243,2;243,2;243,2;243,2;230,6;243,2;243,2;230,6;230,6;243,2;243,2;243,2;243,2;225,0;243,2;243,2;243,2
01-03-2009;523,0;437,2;523,0;523,0;523,0;523,0;523,0;437,2;523,0;523,0;437,2;437,2;523,0;523,0;523,0;523,0;441,0;523,0;523,0;523,0
01-04-2009;643,0;590,6;643,0;643,0;643,0;643,0;643,0;590,6;643,0;643,0;590,6;590,6;643,0;643,0;643,0;643,0;447,0;643,0;643,0;643,0
01-05-2009;252,8;301,0;252,8;252,8;252,8;252,8;252,8;301,0;252,8;252,8;301,0;301,0;252,8;252,8;252,8;252,8;250,0;252,8;252,8;252,8
01-06-2009;154,8;237,4;154,8;154,8;154,8;154,8;154,8;237,4;154,8;154,8;237,4;237,4;154,8;154,8;154,8;154,8;197,0;154,8;154,8;154,8
01-07-2009;65,0;165,8;65,0;65,0;65,0;65,0;65,0;165,8;65,0;65,0;165,8;165,8;65,0;65,0;65,0;65,0;102,0;65,0;65,0;65,0
01-08-2009;35,0;0,0;35,0;35,0;35,0;35,0;35,0;0,0;35,0;35,0;0,0;0,0;35,0;35,0;35,0;35,0;27,0;35,0;35,0;35,0
01-09-2009;2,0;0,0;2,0;2,0;2,0;2,0;2,0;0,0;2,0;2,0;0,0;0,0;2,0;2,0;2,0;2,0;0,0;2,0;2,0;2,0
01-10-2009;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2009;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2009;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-01-2010;76,0;61,0;76,0;76,0;76,0;76,0;76,0;61,0;76,0;76,0;61,0;61,0;76,0;60,0;60,0;76,0;60,0;60,0;60,0;60,0
01-02-2010;22,0;69,6;22,0;22,0;22,0;22,0;22,0;69,6;22,0;22,0;69,6;69,6;22,0;35,0;35,0;22,0;35,0;35,0;35,0;35,0
01-03-2010;141,2;154,0;141,2;141,2;141,2;141,2;141,2;154,0;141,2;141,2;154,0;154,0;141,2;181,5;181,5;141,2;232,5;181,5;181,5;181,5
01-04-2010;245,0;271,8;245,0;245,0;245,0;245,0;245,0;271,8;245,0;245,0;271,8;271,8;245,0;239,0;239,0;245,0;239,0;239,0;239,0;239,0
01-05-2010;136,8;153,0;136,8;136,8;136,8;136,8;136,8;153,0;136,8;136,8;153,0;153,0;136,8;95,5;95,5;136,8;95,5;95,5;95,5;95,5
01-06-2010;47,0;82,8;47,0;47,0;47,0;47,0;47,0;82,8;47,0;47,0;82,8;82,8;47,0;47,0;47,0;47,0;39,0;47,0;47,0;47,0
01-07-2010;31,0;60,0;31,0;31,0;31,0;31,0;31,0;60,0;31,0;31,0;60,0;60,0;31,0;31,0;31,0;31,0;0,0;31,0;31,0;31,0
01-08-2010;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2010;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2010;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2010;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2010;46,0;74,0;46,0;46,0;46,0;46,0;46,0;74,0;46,0;46,0;74,0;74,0;46,0;76,0;76,0;46,0;76,0;76,0;76,0;76,0
01-01-2011;355,0;433,6;355,0;355,0;355,0;355,0;355,0;433,6;355,0;355,0;433,6;433,6;355,0;326,5;326,5;355,0;326,5;326,5;326,5;326,5
01-02-2011;181,0;192,8;181,0;181,0;181,0;181,0;181,0;192,8;181,0;181,0;192,8;192,8;181,0;175,0;175,0;181,0;175,0;175,0;175,0;175,0
01-03-2011;243,0;186,6;243,0;243,0;243,0;243,0;243,0;186,6;243,0;243,0;186,6;186,6;243,0;260,0;260,0;243,0;260,0;260,0;260,0;260,0
01-04-2011;253,0;194,4;253,0;253,0;253,0;253,0;253,0;194,4;253,0;253,0;194,4;194,4;253,0;265,0;265,0;253,0;265,0;265,0;265,0;265,0
01-05-2011;145,0;224,6;145,0;145,0;145,0;145,0;145,0;224,6;145,0;145,0;224,6;224,6;145,0;130,0;130,0;145,0;130,0;130,0;130,0;130,0
01-06-2011;68,0;61,6;68,0;68,0;68,0;68,0;68,0;61,6;68,0;68,0;61,6;61,6;68,0;18,0;18,0;68,0;18,0;18,0;18,0;18,0
01-07-2011;50,0;54,8;50,0;50,0;50,0;50,0;50,0;54,8;50,0;50,0;54,8;54,8;50,0;0,0;0,0;50,0;0,0;0,0;0,0;0,0
01-08-2011;17,0;16,8;17,0;17,0;17,0;17,0;17,0;16,8;17,0;17,0;16,8;16,8;17,0;0,0;0,0;17,0;0,0;0,0;0,0;0,0
01-09-2011;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2011;14,0;0,0;14,0;14,0;14,0;14,0;14,0;0,0;14,0;14,0;0,0;0,0;14,0;0,0;0,0;14,0;0,0;0,0;0,0;0,0
01-11-2011;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2011;6,0;0,0;6,0;6,0;6,0;6,0;6,0;0,0;6,0;6,0;0,0;0,0;6,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0
01-01-2012;24,0;23,2;24,0;24,0;24,0;24,0;24,0;23,2;24,0;24,0;23,2;23,2;24,0;12,5;12,5;24,0;10,5;12,5;12,5;12,5
01-02-2012;195,0;181,4;195,0;195,0;195,0;195,0;195,0;181,4;195,0;195,0;181,4;181,4;195,0;98,6;98,6;195,0;98,6;98,6;98,6;98,6
01-03-2012;237,0;220,6;237,0;237,0;237,0;237,0;237,0;220,6;237,0;237,0;220,6;220,6;237,0;54,0;54,0;237,0;54,0;54,0;54,0;54,0
01-04-2012;167,0;134,0;167,0;167,0;167,0;167,0;167,0;134,0;167,0;167,0;134,0;134,0;167,0;169,6;169,6;167,0;157,6;169,6;169,6;169,6
01-05-2012;86,0;57,4;86,0;86,0;86,0;86,0;86,0;57,4;86,0;86,0;57,4;57,4;86,0;86,0;86,0;86,0;48,0;86,0;86,0;86,0
01-06-2012;14,0;29,0;14,0;14,0;14,0;14,0;14,0;29,0;14,0;14,0;29,0;29,0;14,0;14,0;14,0;14,0;28,0;14,0;14,0;14,0
01-07-2012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-08-2012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-01-2013;55,5;52,6;55,5;55,5;55,5;55,5;55,5;52,6;55,5;55,5;52,6;52,6;55,5;55,5;55,5;55,5;49,0;55,5;55,5;55,5
01-02-2013;67,0;99,0;67,0;67,0;67,0;67,0;67,0;99,0;67,0;67,0;99,0;99,0;67,0;67,0;67,0;67,0;112,0;67,0;67,0;67,0
01-03-2013;43,0;40,4;43,0;43,0;43,0;43,0;43,0;40,4;43,0;43,0;40,4;40,4;43,0;43,0;43,0;43,0;61,0;43,0;43,0;43,0
01-04-2013;158,5;230,2;158,5;158,5;158,5;158,5;158,5;230,2;158,5;158,5;230,2;230,2;158,5;158,5;158,5;158,5;188,0;158,5;158,5;158,5
01-05-2013;317,0;260,0;317,0;317,0;317,0;317,0;317,0;260,0;317,0;317,0;260,0;260,0;317,0;317,0;317,0;317,0;199,0;317,0;317,0;317,0
01-06-2013;105,0;121,4;105,0;105,0;105,0;105,0;105,0;121,4;105,0;105,0;121,4;121,4;105,0;105,0;105,0;105,0;70,0;105,0;105,0;105,0
01-07-2013;41,0;120,2;41,0;41,0;41,0;41,0;41,0;120,2;41,0;41,0;120,2;120,2;41,0;29,0;29,0;41,0;29,0;29,0;29,0;29,0
01-08-2013;15,6;0,0;15,6;15,6;15,6;15,6;15,6;0,0;15,6;15,6;0,0;0,0;15,6;10,0;10,0;15,6;10,0;10,0;10,0;10,0
01-09-2013;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2013;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2013;65,0;0,0;65,0;65,0;65,0;65,0;65,0;0,0;65,0;65,0;0,0;0,0;65,0;0,0;0,0;65,0;0,0;0,0;0,0;0,0
01-12-2013;1,0;7,0;1,0;1,0;1,0;1,0;1,0;7,0;1,0;1,0;7,0;7,0;1,0;49,0;49,0;1,0;49,0;49,0;49,0;49,0
01-01-2014;84,0;48,0;84,0;84,0;84,0;84,0;84,0;48,0;84,0;84,0;48,0;48,0;84,0;93,0;93,0;84,0;93,0;93,0;93,0;93,0
01-02-2014;76,0;60,4;76,0;76,0;76,0;76,0;76,0;60,4;76,0;76,0;60,4;60,4;76,0;136,5;136,5;76,0;136,5;136,5;136,5;136,5
01-03-2014;156,0;156,0;156,0;156,0;156,0;156,0;156,0;156,0;156,0;156,0;156,0;156,0;156,0;151,0;151,0;156,0;151,0;151,0;151,0;151,0
01-04-2014;343,0;302,4;343,0;343,0;343,0;343,0;343,0;302,4;343,0;343,0;302,4;302,4;343,0;289,0;289,0;343,0;289,0;289,0;289,0;289,0
01-05-2014;84,0;153,3;84,0;84,0;84,0;84,0;84,0;153,3;84,0;84,0;153,3;153,3;84,0;71,0;71,0;84,0;71,0;71,0;71,0;71,0
01-06-2014;19,0;31,0;19,0;19,0;19,0;19,0;19,0;31,0;19,0;19,0;31,0;31,0;19,0;10,5;10,5;19,0;10,5;10,5;10,5;10,5
01-07-2014;12,0;3,0;12,0;12,0;12,0;12,0;12,0;3,0;12,0;12,0;3,0;3,0;12,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0
01-08-2014;3,0;0,0;3,0;3,0;3,0;3,0;3,0;0,0;3,0;3,0;0,0;0,0;3,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0
01-09-2014;2,0;0,0;2,0;2,0;2,0;2,0;2,0;0,0;2,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0
01-10-2014;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2014;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;5,0;0,0;5,0;5,0;5,0;5,0
01-12-2014;8,0;0,0;8,0;8,0;8,0;8,0;8,0;0,0;8,0;8,0;0,0;0,0;8,0;3,0;3,0;8,0;3,0;3,0;3,0;3,0
01-01-2015;43,6;52,2;43,6;43,6;43,6;43,6;43,6;52,2;43,6;43,6;52,2;52,2;43,6;24,0;24,0;43,6;24,0;24,0;24,0;24,0
01-02-2015;231,0;196,7;231,0;231,0;231,0;231,0;231,0;196,7;231,0;231,0;196,7;196,7;231,0;115,5;115,5;231,0;115,5;115,5;115,5;115,5
01-03-2015;284,4;292,3;284,4;284,4;284,4;284,4;284,4;292,3;284,4;284,4;292,3;292,3;284,4;213,0;213,0;284,4;213,0;213,0;213,0;213,0
01-04-2015;245,6;310,8;245,6;245,6;245,6;245,6;245,6;310,8;245,6;245,6;310,8;310,8;245,6;403,5;403,5;245,6;403,5;403,5;403,5;403,5
01-05-2015;96,8;71,8;96,8;96,8;96,8;96,8;96,8;71,8;96,8;96,8;71,8;71,8;96,8;31,0;31,0;96,8;31,0;31,0;31,0;31,0
01-06-2015;133,6;81,2;133,6;133,6;133,6;133,6;133,6;81,2;133,6;133,6;81,2;81,2;133,6;51,0;51,0;133,6;51,0;51,0;51,0;51,0
01-07-2015;0,0;11,4;0,0;0,0;0,0;0,0;0,0;11,4;0,0;0,0;11,4;11,4;0,0;82,5;82,5;0,0;82,5;82,5;82,5;82,5
01-08-2015;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2015;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2015;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2015;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2015;37,0;11,0;37,0;37,0;37,0;37,0;37,0;11,0;37,0;37,0;11,0;11,0;37,0;36,5;36,5;37,0;36,5;36,5;36,5;36,5
01-01-2016;251,0;371,3;251,0;251,0;251,0;251,0;251,0;371,3;251,0;251,0;371,3;371,3;251,0;277,0;277,0;251,0;277,0;277,0;277,0;277,0
01-02-2016;177,0;255,7;177,0;177,0;177,0;177,0;177,0;255,7;177,0;177,0;255,7;255,7;177,0;118,0;118,0;177,0;118,0;118,0;118,0;118,0
01-03-2016;263,0;258,4;263,0;263,0;263,0;263,0;263,0;258,4;263,0;263,0;258,4;258,4;263,0;163,0;163,0;263,0;163,0;163,0;163,0;163,0
01-04-2016;542,0;658,7;542,0;542,0;542,0;542,0;542,0;658,7;542,0;542,0;658,7;658,7;542,0;454,0;454,0;542,0;454,0;454,0;454,0;454,0
01-05-2016;73,8;114,6;73,8;73,8;73,8;73,8;73,8;114,6;73,8;73,8;114,6;114,6;73,8;113,0;113,0;73,8;113,0;113,0;113,0;113,0
01-06-2016;12,0;0,0;12,0;12,0;12,0;12,0;12,0;0,0;12,0;12,0;0,0;0,0;12,0;8,0;8,0;12,0;8,0;8,0;8,0;8,0
01-07-2016;6,0;0,0;6,0;6,0;6,0;6,0;6,0;0,0;6,0;6,0;0,0;0,0;6,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0
01-08-2016;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2016;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2016;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2016;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2016;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;7,0;0,0;7,0;7,0;7,0;7,0
01-01-2017;153,2;153,2;153,2;153,2;153,2;153,2;153,2;153,2;153,2;153,2;136,0;136,0;153,2;102,0;102,0;153,2;102,0;102,0;102,0;102,0
01-02-2017;188,4;90,8;188,4;98,2;98,2;188,4;98,2;109,6;188,4;188,4;199,6;199,6;98,2;141,0;141,0;98,2;141,0;141,0;141,0;141,0
01-03-2017;387,6;337,0;387,6;318,2;318,2;387,6;318,2;417,6;387,6;387,6;417,6;417,6;318,2;277,0;277,0;318,2;277,0;277,0;277,0;277,0
01-04-2017;519,0;109,0;519,0;455,8;455,8;519,0;455,8;445,2;519,0;519,0;445,2;445,2;455,8;333,0;333,0;455,8;333,0;333,0;333,0;333,0
01-05-2017;231,5;8,0;231,5;302,2;302,2;231,5;302,2;256,6;231,5;231,5;256,6;256,6;302,2;216,5;216,5;302,2;216,5;216,5;216,5;216,5
01-06-2017;75,0;112,2;75,0;100,0;100,0;75,0;100,0;99,8;75,0;75,0;99,8;99,8;100,0;22,0;22,0;100,0;22,0;22,0;22,0;22,0
01-07-2017;16,0;62,3;16,0;24,0;24,0;16,0;24,0;42,0;16,0;16,0;42,0;42,0;24,0;40,0;40,0;24,0;40,0;40,0;40,0;40,0
01-08-2017;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2017;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2017;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2017;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2017;10,4;0,0;10,4;0,0;0,0;10,4;0,0;0,0;10,4;10,4;0,0;0,0;0,0;8,0;8,0;0,0;8,0;8,0;8,0;8,0
01-01-2018;96,0;91,9;96,0;136,0;136,0;96,0;136,0;50,0;96,0;96,0;50,0;50,0;136,0;49,0;49,0;136,0;49,0;49,0;49,0;49,0
01-02-2018;175,8;167,4;175,8;144,9;144,9;175,8;144,9;114,4;175,8;175,8;114,4;114,4;144,9;165,0;165,0;144,9;165,0;165,0;165,0;165,0
01-03-2018;176,2;113,9;176,2;185,3;185,3;176,2;185,3;109,2;176,2;176,2;109,2;109,2;185,3;151,0;151,0;185,3;151,0;151,0;151,0;151,0
01-04-2018;333,4;268,4;333,4;277,6;277,6;333,4;277,6;222,0;333,4;333,4;222,0;222,0;277,6;176,0;176,0;277,6;176,0;176,0;176,0;176,0
01-05-2018;134,4;197,0;134,4;187,5;187,5;134,4;187,5;134,0;134,4;134,4;134,0;134,0;187,5;87,0;87,0;187,5;87,0;87,0;87,0;87,0
01-06-2018;77,8;121,9;77,8;76,5;76,5;77,8;76,5;69,0;77,8;77,8;69,0;69,0;76,5;26,0;26,0;76,5;26,0;26,0;26,0;26,0
01-07-2018;144,0;161,3;144,0;160,8;160,8;144,0;160,8;189,0;144,0;144,0;189,0;189,0;160,8;157,0;157,0;160,8;157,0;157,0;157,0;157,0
01-08-2018;10,0;11,0;10,0;0,0;0,0;10,0;0,0;0,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2018;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2018;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2018;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;7,0;0,0;7,0;7,0;7,0;7,0
